Source,Text,Link,Verb,Original_Form,Context
Abstract,"""Genetics of glioblastoma: a window into its imaging and histopathologic variability.""",https://pubmed.ncbi.nlm.nih.gov/21997991,target,targeted,"patients with glioblastoma, in the form of targeted, molecularly based"
Abstract,"""Genetics of glioblastoma: a window into its imaging and histopathologic variability.""",https://pubmed.ncbi.nlm.nih.gov/21997991,understand,understanding,) in glioblastomas is important as a basis for understanding imaging findings
Abstract,"""Deciphering the Role of Glutamate Signaling in Glioblastoma Multiforme: Current Therapeutic Modalities and Future Directions.""",https://pubmed.ncbi.nlm.nih.gov/32493186,exist,existing,"brain, glioblastoma multiforme (gbm) is resistant to existing therapies"
Abstract,"""EGFR-dependent mechanisms in glioblastoma: towards a better therapeutic strategy.""",https://pubmed.ncbi.nlm.nih.gov/24671641,represent,represents,"% of glioblastomas, it currently represents one of the most promising"
Title,"""Sphingosine-1-phosphate regulates glioblastoma cell invasiveness through the urokinase plasminogen activator system and CCN1/Cyr61.""",https://pubmed.ncbi.nlm.nih.gov/19147534,invasiveness,invasiveness,phosphate regulates glioblastoma cell invasiveness through the urokinase plasminogen activator system and
Abstract,"""Secretome signature of invasive glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/21574646,attribute,attributed,of malignant glioblastomas is mainly attributed to their highly invasive nature coupled
Abstract,"""Inhibition of NF-kappaB signaling ablates the invasive phenotype of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24145173,orchestrate,orchestrated,phenotype of glioblastoma multiforme is orchestrated by the transcription factor nf-
Abstract,"""Inhibition of NF-kappaB signaling ablates the invasive phenotype of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24145173,secrete,secrete,"from primary glioblastoma multiforme, secrete high levels of fibronectin which when"
Abstract,"""Inhibition of NF-kappaB signaling ablates the invasive phenotype of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/24145173,license,licensed,"microenvironment, glioblastoma multiforme cells are licensed to invade their surroundings."
Abstract,"""In vitro inhibition of cell proliferation, viability, and invasiveness in U87MG human glioblastoma cells by estramustine phosphate.""",https://pubmed.ncbi.nlm.nih.gov/8832674,reduce,reduces,"activity against glioblastoma but also reduces invasiveness, consistent with its main"
Abstract,"""In vitro inhibition of cell proliferation, viability, and invasiveness in U87MG human glioblastoma cells by estramustine phosphate.""",https://pubmed.ncbi.nlm.nih.gov/8832674,improve,improve,treatment of glioblastomas and may improve control over tumor proliferation and invasion
Title,"""The Multi-Faceted Effect of Curcumin in Glioblastoma from Rescuing Cell Clearance to Autophagy-Independent Effects.""",https://pubmed.ncbi.nlm.nih.gov/33092261,rescue,rescuing,curcumin in glioblastoma from rescuing cell clearance to autophagy-independent effects
Abstract,"""Targeting of p21-Activated Kinase 4 Radiosensitizes Glioblastoma Cells via Impaired DNA Repair.""",https://pubmed.ncbi.nlm.nih.gov/35883575,employ,employing,response of glioblastoma cells by employing a sirna-based screen.
Abstract,"""Targeting of p21-Activated Kinase 4 Radiosensitizes Glioblastoma Cells via Impaired DNA Repair.""",https://pubmed.ncbi.nlm.nih.gov/35883575,identify,identified,"of human glioblastoma cell models, we identified pak4 as the main"
Abstract,"""Targeting of p21-Activated Kinase 4 Radiosensitizes Glioblastoma Cells via Impaired DNA Repair.""",https://pubmed.ncbi.nlm.nih.gov/35883575,deserve,deserving,"repair in glioblastoma, deserving further scrutiny in extended combinatorial treatment testing"
Title,"""Chloride intracellular channel 1 activity is not required for glioblastoma development but its inhibition dictates glioma stem cell responsivity to novel biguanide derivatives.""",https://pubmed.ncbi.nlm.nih.gov/35135603,dictate,dictates,required for glioblastoma development but its inhibition dictates glioma stem cell responsivity
Abstract,"""Chloride intracellular channel 1 activity is not required for glioblastoma development but its inhibition dictates glioma stem cell responsivity to novel biguanide derivatives.""",https://pubmed.ncbi.nlm.nih.gov/35135603,inhibit,inhibiting,"effects in glioblastoma stem cells (gscs) inhibiting clic1 activity,"
Abstract,"""Chloride intracellular channel 1 activity is not required for glioblastoma development but its inhibition dictates glioma stem cell responsivity to novel biguanide derivatives.""",https://pubmed.ncbi.nlm.nih.gov/35135603,use,using,"from human glioblastomas, in vitro using 2d and 3d cultures and"
Abstract,"""Chloride intracellular channel 1 activity is not required for glioblastoma development but its inhibition dictates glioma stem cell responsivity to novel biguanide derivatives.""",https://pubmed.ncbi.nlm.nih.gov/35135603,act,acts,"subset of glioblastomas, it acts as a booster of proliferation in"
Title,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,target,targeting,migration of glioblastoma by targeting itga9.
Abstract,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,characterize,characterized,glioblastoma is a common malignant primary intracranial tumor characterized by
Abstract,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,use,used,and two glioblastoma cell lines (u87 and ln229) were used
Abstract,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,xenografte,xenografted,glioblastomas were xenografted in nude mice to examine the effects
Abstract,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,detect,detected,protein in glioblastoma tissues were detected by quantitative reverse transcription pcr and
Abstract,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,induce,induced,invasiveness of glioblastoma cells induced by mir-148a overexpression.
Abstract,"""MiR-148a inhibits the proliferation and migration of glioblastoma by targeting ITGA9.""",https://pubmed.ncbi.nlm.nih.gov/31489579,target,targeting,phenotype of glioblastoma by targeting itga9 and identify itga9 as a potential
Title,"""Glioblastoma cells: a heterogeneous and fatal tumor interacting with the parenchyma.""",https://pubmed.ncbi.nlm.nih.gov/21641917,interact,interacting,glioblastoma cells: a heterogeneous and fatal tumor interacting with
Abstract,"""Glioblastoma cells: a heterogeneous and fatal tumor interacting with the parenchyma.""",https://pubmed.ncbi.nlm.nih.gov/21641917,consider,considered,glioblastomas (gbms) are considered to be one of
Abstract,"""Functional Graphene for Peritumoral Brain Microenvironment Modulation Therapy in Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/36732906,fail,fail,reported on glioblastoma cells in vitro but fail when translated in vivo
Title,"""Transgenic nude mouse with green fluorescent protein expression-based human glioblastoma multiforme animal model with EGFR expression and invasiveness.""",https://pubmed.ncbi.nlm.nih.gov/22737970,invasiveness,invasiveness,based human glioblastoma multiforme animal model with egfr expression and invasiveness.
Abstract,"""The critical role of ERK in death resistance and invasiveness of hypoxia-selected glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/19161638,expose,exposed,in malignant glioblastomas exposed to hypoxia than in low grade astrocytic glial
Abstract,"""Id-1 is a key transcriptional regulator of glioblastoma aggressiveness and a novel therapeutic target.""",https://pubmed.ncbi.nlm.nih.gov/23243024,grow,grow,"majority of glioblastomas grow invasively into distant brain tissue, leading to"
Abstract,"""Id-1 is a key transcriptional regulator of glioblastoma aggressiveness and a novel therapeutic target.""",https://pubmed.ncbi.nlm.nih.gov/23243024,target,target,that control glioblastoma invasiveness and target them therapeutically.
Abstract,"""Id-1 is a key transcriptional regulator of glioblastoma aggressiveness and a novel therapeutic target.""",https://pubmed.ncbi.nlm.nih.gov/23243024,accompany,accompanied,dramatically reduces glioblastoma cell invasion that is accompanied by profound morphologic changes
Abstract,"""Id-1 is a key transcriptional regulator of glioblastoma aggressiveness and a novel therapeutic target.""",https://pubmed.ncbi.nlm.nih.gov/23243024,target,targeting,pathways in glioblastoma and that drugs targeting id-1 represent a novel and
Abstract,"""Tibolone Effects on Human Glioblastoma Cell Lines.""",https://pubmed.ncbi.nlm.nih.gov/31499479,grow,grown,u87 human glioblastoma cell lines were grown with different doses of tib
Abstract,"""Hsa_circ_0072309 inhibits proliferation and invasion of glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/33862563,affect,affects,invasion of glioblastoma and affects cytoskeletal of gbm cells.
Title,"""p73 promotes glioblastoma cell invasion by directly activating POSTN (periostin) expression.""",https://pubmed.ncbi.nlm.nih.gov/26930720,activate,activating,p73 promotes glioblastoma cell invasion by directly activating postn (periostin)
Abstract,"""p73 promotes glioblastoma cell invasion by directly activating POSTN (periostin) expression.""",https://pubmed.ncbi.nlm.nih.gov/26930720,knock,knock,phenotype of glioblastoma cells after p73 knock down.
Abstract,"""p73 promotes glioblastoma cell invasion by directly activating POSTN (periostin) expression.""",https://pubmed.ncbi.nlm.nih.gov/26930720,regulate,regulating,in controlling glioblastoma cell invasion by regulating the expression of the matricellular
Title,"""Astrocytoma and glioblastoma IDH1-wildtype cells colonize tumor vessels and deploy vascular mimicry.""",https://pubmed.ncbi.nlm.nih.gov/37144386,colonize,colonize,astrocytoma and glioblastoma idh1-wildtype cells colonize tumor vessels and deploy
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,remain,remains,treatment of glioblastomas remains ineffective and essentially palliative.
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,display,display,cells called glioblastoma stem cells (gscs) display relative resistance to
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,metastasize,metastasize,"while glioblastomas rarely metastasize beyond the central nervous system, glioblastomas"
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,invade,invade,"system, glioblastomas invade into brain structures to prevent surgical cure and"
Abstract,"""Text mining of full-text journal articles combined with gene expression analysis reveals a relationship between sphingosine-1-phosphate and invasiveness of a glioblastoma cell line.""",https://pubmed.ncbi.nlm.nih.gov/16901352,understand,understood,on human glioblastoma is not fully understood.
Abstract,"""Wnt5a Drives an Invasive Phenotype in Human Glioblastoma Stem-like Cells.""",https://pubmed.ncbi.nlm.nih.gov/28011620,determine,determines,"invasion by glioblastoma determines prognosis, recurrence, and lethality in patients"
Abstract,"""Wnt5a Drives an Invasive Phenotype in Human Glioblastoma Stem-like Cells.""",https://pubmed.ncbi.nlm.nih.gov/28011620,identify,identified,properties of glioblastoma has been identified.
Abstract,"""Wnt5a Drives an Invasive Phenotype in Human Glioblastoma Stem-like Cells.""",https://pubmed.ncbi.nlm.nih.gov/28011620,suppress,suppressed,in mesenchymal glioblastoma tpc suppressed their infiltrating capability.
Abstract,"""Wnt5a Drives an Invasive Phenotype in Human Glioblastoma Stem-like Cells.""",https://pubmed.ncbi.nlm.nih.gov/28011620,inhibit,inhibiting,"models of glioblastoma, inhibiting wnt5a activity blocked brain invasion and increased"
Abstract,"""GRIK1 promotes glioblastoma malignancy and is a novel prognostic factor of poor prognosis.""",https://pubmed.ncbi.nlm.nih.gov/38560566,account,accounts,most invasive glioblastoma (who iv) accounts for over 57%
Title,"""Cancer stem cells in glioblastoma--molecular signaling and therapeutic targeting.""",https://pubmed.ncbi.nlm.nih.gov/21203936,signal,signaling,cells in glioblastoma--molecular signaling and therapeutic targeting.
Title,"""Flotillin-1 is a prognostic biomarker for glioblastoma and promotes cancer development through enhancing invasion and altering tumour microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/36647700,promote,promotes,biomarker for glioblastoma and promotes cancer development through enhancing invasion and altering
Abstract,"""Flotillin-1 is a prognostic biomarker for glioblastoma and promotes cancer development through enhancing invasion and altering tumour microenvironment.""",https://pubmed.ncbi.nlm.nih.gov/36647700,elucidate,elucidated,flot1 in glioblastomas (gbm) has not been elucidated.
Abstract,"""AHIF promotes glioblastoma progression and radioresistance via exosomes.""",https://pubmed.ncbi.nlm.nih.gov/30387845,have,has,glioblastoma multiforme (gbm) has the highest mortality rate
