Source,Text,Link,Verb,Original_Form,Context
Abstract,"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""",https://pubmed.ncbi.nlm.nih.gov/23183634,stimulate,stimulated,"pathogenesis of glioblastomas has stimulated the development of novel therapies, including"
Abstract,"""Diagnostic and therapeutic avenues for glioblastoma: no longer a dead end?""",https://pubmed.ncbi.nlm.nih.gov/23183634,target,targeted,"biology of glioblastomas, targeted, antiangiogenic and immunotherapies that have impacted"
Abstract,"""Therapeutic control and resistance of the EGFR-driven signaling network in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/25885672,represent,represents,"feature of glioblastomas (gbm), and its inhibition represents a"
Abstract,"""[Angiogenesis and anti-angiogenic strategies for glioblastoma].""",https://pubmed.ncbi.nlm.nih.gov/15888393,summarize,summarized,studies in glioblastoma models in vivo are summarized and clinical perspectives are
Title,"""Glioblastoma multiforme presenting with ischemic stroke: case report and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/21489628,present,presenting,glioblastoma multiforme presenting with ischemic stroke: case report and
Abstract,"""Glioblastoma multiforme presenting with ischemic stroke: case report and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/21489628,confirm,confirmed,diagnosis of glioblastoma multiforme was confirmed.
Abstract,"""Glioblastoma multiforme presenting with ischemic stroke: case report and review of the literature.""",https://pubmed.ncbi.nlm.nih.gov/21489628,present,presenting,"knowledge, glioblastomas presenting with ischemic stroke are rare, and such"
Abstract,"""Vascular heterogeneity and targeting: the role of YKL-40 in glioblastoma vascularization.""",https://pubmed.ncbi.nlm.nih.gov/26439689,drive,drive,acts on glioblastoma-stem like cells (gscs) to drive
Title,"""Congenital glioblastoma diagnosed by fetal sonography.""",https://pubmed.ncbi.nlm.nih.gov/10361971,diagnose,diagnosed,congenital glioblastoma diagnosed by fetal sonography.
Abstract,"""Congenital glioblastoma diagnosed by fetal sonography.""",https://pubmed.ncbi.nlm.nih.gov/10361971,detect,detected,of congenital glioblastoma detected at the 39th week of gestation by fetal
Abstract,"""Antiangiogenesis treatment for glioblastoma multiforme: challenges and opportunities.""",https://pubmed.ncbi.nlm.nih.gov/18492463,discuss,discusses,"research on glioblastoma angiogenesis and discusses its underlying biology, clinical trial"
Title,"""Role of microRNAs in mechanisms of glioblastoma resistance to radio- and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/23590435,radio-,radio-,mechanisms of glioblastoma resistance to radio- and chemotherapy.
Abstract,"""Role of microRNAs in mechanisms of glioblastoma resistance to radio- and chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/23590435,characterize,characterized,"and multiform glioblastoma are characterized by highly pronounced anaplasia, malignization,"
Abstract,"""Emerging role of combination of all-trans retinoic acid and interferon-gamma as chemoimmunotherapy in the management of human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17676389,develop,developed,"and curing glioblastoma, new and innovative therapeutic strategies must be developed"
Abstract,"""Emerging role of combination of all-trans retinoic acid and interferon-gamma as chemoimmunotherapy in the management of human glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/17676389,gap,gaps,"options for glioblastomas, gaps in our knowledge of immune recognition of"
Abstract,"""Approaching glioblastoma during COVID-19 pandemic: current recommendations and considerations in Brazil.""",https://pubmed.ncbi.nlm.nih.gov/33759984,have,have,"general and glioblastoma patients, in particular, have an increased risk"
Abstract,"""Approaching glioblastoma during COVID-19 pandemic: current recommendations and considerations in Brazil.""",https://pubmed.ncbi.nlm.nih.gov/33759984,guide,guide,management of glioblastomas during covid-19 pandemic to guide surgical and clinical decisions
Abstract,"""Approaching glioblastoma during COVID-19 pandemic: current recommendations and considerations in Brazil.""",https://pubmed.ncbi.nlm.nih.gov/33759984,help,help,"when approaching glioblastoma during the covid-19 pandemic, important parameters that help"
Abstract,"""Approaching glioblastoma during COVID-19 pandemic: current recommendations and considerations in Brazil.""",https://pubmed.ncbi.nlm.nih.gov/33759984,challenge,challenging,": approaching glioblastoma during the covid-19 pandemic will be challenging worldwide,"
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,remain,remains,treatment of glioblastomas remains ineffective and essentially palliative.
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,display,display,cells called glioblastoma stem cells (gscs) display relative resistance to
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,metastasize,metastasize,"while glioblastomas rarely metastasize beyond the central nervous system, glioblastomas"
Abstract,"""Potential therapeutic implications of cancer stem cells in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/20457135,invade,invade,"system, glioblastomas invade into brain structures to prevent surgical cure and"
Abstract,"""A Syx-RhoA-Dia1 signaling axis regulates cell cycle progression, DNA damage, and therapy resistance in glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37427593,lack,lack,glioblastomas (gbm) are aggressive tumors that lack effective
Abstract,"""[Glioblastoma treatment in 2010].""",https://pubmed.ncbi.nlm.nih.gov/19998795,require,requires,treatment of glioblastomas requires a multidisciplinary approach because despite the progresses in
Abstract,"""[Glioblastoma treatment in 2010].""",https://pubmed.ncbi.nlm.nih.gov/19998795,undergo,undergo,patients with glioblastoma should undergo maximum surgical resection followed by concurrent radiation
Abstract,"""[Glioblastoma treatment in 2010].""",https://pubmed.ncbi.nlm.nih.gov/19998795,emphasize,emphasize,combination for glioblastoma therapy and we also emphasize the importance of vaccinotherapy
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,remain,remains,prognosis of glioblastoma patients remains dismal with a median overall survival below
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,throughput,throughput,characterization of glioblastoma mainly thanks to high throughput molecular biology techniques.
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,target,targeted,"knowledge of glioblastoma molecular biology, these molecular targeted therapies also appear"
Abstract,"""[Targeted therapy in glioblastoma: update and perspectives].""",https://pubmed.ncbi.nlm.nih.gov/29874421,improve,improve,directed against glioblastomas to improve survival and quality of ife of patients
Title,"""Systemic metastasis in glioblastoma may represent the emergence of neoplastic subclones.""",https://pubmed.ncbi.nlm.nih.gov/11138924,represent,represent,metastasis in glioblastoma may represent the emergence of neoplastic subclones.
Abstract,"""Systemic metastasis in glioblastoma may represent the emergence of neoplastic subclones.""",https://pubmed.ncbi.nlm.nih.gov/11138924,metastasize,metastasize,glioblastomas only rarely metastasize to sites outside the central nervous
Abstract,"""Systemic metastasis in glioblastoma may represent the emergence of neoplastic subclones.""",https://pubmed.ncbi.nlm.nih.gov/11138924,find,found,and metastatic glioblastomas for genetic alterations commonly found in glioblastomas: tp53
Abstract,"""Systemic metastasis in glioblastoma may represent the emergence of neoplastic subclones.""",https://pubmed.ncbi.nlm.nih.gov/11138924,tend,tend,that metastatic glioblastomas tend to occur in younger adults who do not
Abstract,"""Congress of neurological surgeons systematic review and evidence-based clinical practice parameter guidelines for the treatment of adults with newly diagnosed glioblastoma: Introduction and Methods.""",https://pubmed.ncbi.nlm.nih.gov/33215339,sponsor,sponsored,newly diagnosed glioblastomas sponsored by the american association of neurological surgeons (
Abstract,"""Congress of neurological surgeons systematic review and evidence-based clinical practice parameter guidelines for the treatment of adults with newly diagnosed glioblastoma: Introduction and Methods.""",https://pubmed.ncbi.nlm.nih.gov/33215339,use,used,newly diagnosed glioblastomas over all commonly used diagnostic and treatment modalities in
Title,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,underline,underline,secreted by glioblastoma stem-like cells underline the need for combinatorial
Abstract,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,endow,endowed,populations of glioblastoma stem-like cells (gscs) endowed with
Abstract,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,vascularize,vascularized,glioblastomas are highly vascularized tumors resulting in a rich dialog
Abstract,"""Critical multiple angiogenic factors secreted by glioblastoma stem-like cells underline the need for combinatorial anti-angiogenic therapeutic strategies.""",https://pubmed.ncbi.nlm.nih.gov/23229792,overcome,overcome,attack of glioblastoma vasculature that could overcome the development of resistance to
Title,"""Identifying G6PC3 as a Potential Key Molecule in Hypoxic Glucose Metabolism of Glioblastoma Derived from the Depiction of (18)F-Fluoromisonidazole and (18)F-Fluorodeoxyglucose Positron Emission Tomography.""",https://pubmed.ncbi.nlm.nih.gov/38449509,derive,derived,metabolism of glioblastoma derived from the depiction of (18)f-fluoromisonidazole
Abstract,"""Identifying G6PC3 as a Potential Key Molecule in Hypoxic Glucose Metabolism of Glioblastoma Derived from the Depiction of (18)F-Fluoromisonidazole and (18)F-Fluorodeoxyglucose Positron Emission Tomography.""",https://pubmed.ncbi.nlm.nih.gov/38449509,characterize,characterized,"purpose: glioblastoma is the most aggressive primary brain tumor, characterized"
Abstract,"""Identifying G6PC3 as a Potential Key Molecule in Hypoxic Glucose Metabolism of Glioblastoma Derived from the Depiction of (18)F-Fluoromisonidazole and (18)F-Fluorodeoxyglucose Positron Emission Tomography.""",https://pubmed.ncbi.nlm.nih.gov/38449509,undergo,underwent,patients with glioblastoma (n = 33) who underwent preoperative 18f
Abstract,"""Identifying G6PC3 as a Potential Key Molecule in Hypoxic Glucose Metabolism of Glioblastoma Derived from the Depiction of (18)F-Fluoromisonidazole and (18)F-Fluorodeoxyglucose Positron Emission Tomography.""",https://pubmed.ncbi.nlm.nih.gov/38449509,receive,received,"among the glioblastoma patients who received gross total resection, mrna expressions"
Abstract,"""Identifying G6PC3 as a Potential Key Molecule in Hypoxic Glucose Metabolism of Glioblastoma Derived from the Depiction of (18)F-Fluoromisonidazole and (18)F-Fluorodeoxyglucose Positron Emission Tomography.""",https://pubmed.ncbi.nlm.nih.gov/38449509,validate,validated,"survival in glioblastoma, as validated by tcga database."
Abstract,"""Glioblastoma multiforme in children.""",https://pubmed.ncbi.nlm.nih.gov/176331,occur,occurred,glioblastoma multiforme of the cerebral hemispheres occurred at a mean
Abstract,"""Glioblastoma multiforme in children.""",https://pubmed.ncbi.nlm.nih.gov/176331,occur,occurred,"brain stem glioblastomas occurred at a mean age of 6.7 years,"
Abstract,"""Glioblastoma multiforme in children.""",https://pubmed.ncbi.nlm.nih.gov/176331,increase,increased,children with glioblastoma multiforme was significantly increased with steroid therapy.
Abstract,"""Glioblastoma multiforme in children.""",https://pubmed.ncbi.nlm.nih.gov/176331,behave,behaves,glioblastoma multiforme behaves similarly in children and adults.
Abstract,"""Glioblastoma multiforme in children.""",https://pubmed.ncbi.nlm.nih.gov/176331,have,have,intracranial glioblastomas have a more rapidly fatal course than that of
Abstract,"""Risk of Death from Alzheimer's Disease Associated with Brain Tumor, Glioma, and Glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/37840492,increase,increase,", and glioblastomas increase the risk of ad."
